lat,lon,panoid,year,month
53.341879,-6.250335,qmK7OHax4iUk_z7qlQAcaw,2017,4
53.341881,-6.256686,dk-tTLqpeg3fsLbjZ3xfwQ,2009,6
53.341881,-6.252995,nBeqMn8iq2eEb6KJwtmNLw,2017,4
53.341882,-6.252331,dO_EJgO6gdq_ir9z-Yd_Rw,2014,6
53.341883,-6.249417,LedkPv26SBISgvP_D5smdA,2009,6
53.341883,-6.252995,sB_oTUMXOpzuMYh6E2ZmCw,2014,5
53.341885,-6.253172,s0YNcMLAV5vDO_ezAecQaw,2014,5
53.341889,-6.250056,n_KzyW85UTTfji2V5zB8HA,2017,7
53.341890,-6.256695,yMlnekJPWBo-j4lrM9BmEA,2014,6
53.341890,-6.252723,UNFLRWVMKETETWgH0yqbLA,2009,6
53.341891,-6.250069,mEpjLezQjErJck4OphC4qw,2017,4
53.341891,-6.250071,Z73d4nIfEm1A4WgAYyA-TA,2014,6
53.341893,-6.252570,O5GD33vEI6XayNljQJWSig,2009,6
53.341893,-6.252357,bAriCn7fzBW0kxEVm_e5hQ,2017,7
53.341894,-6.250062,rxaPiuNyYHCNGx1y8M3A4g,2009,9
53.341895,-6.252869,6OPDZ8Fjxn_Uo1zPSRP4VA,2009,6
53.341895,-6.252356,x0aWQ5X8r9lXR-ylKvDajw,2017,4
53.341897,-6.256688,oc9PEUnxsugM4EqMnsXpsA,2017,4
53.341902,-6.250158,0kl8ENf0K_Jlu8f0l7Tevg,2017,4
53.341904,-6.253010,owOd0g1YTF4LQkbAVUUjvQ,2009,6
53.341905,-6.250153,IB-ZYUtqpzaBNwoV2zfwvg,2014,6
53.341906,-6.250392,0GHx4OUlLmWVTBwSf26HOw,2009,6
53.341906,-6.252317,LPLue4eI4vDFXW_Qfa4CYw,2012,7
53.341907,-6.254731,fzM99cub8HMO4Xf7y8TavA,2014,6
53.341908,-6.250144,EQaI-HVxb1uIZUADczDG3w,2014,5
53.341908,-6.249361,tYlkiGnkgUo2yVcu_tNj3w,2017,4
53.341908,-6.250161,OVRSURZg8zZ-uFlFo9dZmg,2017,7
53.341909,-6.253156,C-549hQJ8K61c2pt9rDCnw,2017,4
53.341912,-6.253296,jm3Su2rUqLkgx9chycmQ3Q,2014,5
53.341916,-6.249364,WhSC1SvXFlDwQqv7sFNUUQ,2014,6
53.341917,-6.253712,2NZ3nkbn3eTCu-eVZFn39Q,2017,4
53.341918,-6.250185,SiHAArLfthwW6uCaWaVX1g,2009,9
53.341919,-6.253167,TgVo4MX8sIbMicEMaUHqUA,2009,6
53.341920,-6.252360,rBGiCLenS7MXKI6AhPhqbA,2009,6
53.341925,-6.250389,RuOBcVoOu32umRjmfYgiFg,2017,7
53.341926,-6.250316,sgSWV2j4nEYUBNWZOHhhTA,2014,6
53.341931,-6.250411,uT_L_S4klktOz4xo1NAlsg,2014,6
53.341931,-6.252173,4Mgf38ID80wxEK5aPkaJWQ,2014,6
53.341937,-6.250304,kuKKclzLpmaOdjTTh12LmA,2017,4
53.341937,-6.250321,8xZQBy1SkExH5VdUHVN4PA,2017,7
53.341937,-6.253414,dYoILhoTNtrKaar0lI21QQ,2014,5
53.341941,-6.250291,0ViC_2BN2Awm2PQhW8IJZg,2009,9
53.341941,-6.253281,uvV_wFp6ygd-7iDk52aoIQ,2009,6
53.341942,-6.253311,bbkXfYAV72sAE8XmNyg6hg,2017,4
53.341945,-6.254690,XYZACGrY0IOf_2C6iGvrtQ,2009,6
53.341948,-6.250361,2d-19e3SWLfhs9yyRHsQmQ,2014,5
53.341949,-6.252206,npbfuCwf6QsYSUtYYDOuRA,2017,7
53.341952,-6.250381,NhTGvZ46tvw-Cq5Vxjs4qQ,2017,4
53.341956,-6.254699,A6BVbeDt8S5M8ZaYSaI5jA,2014,6
53.341956,-6.252195,FmDRVkDesOrXCMzvidS0Jg,2017,4
53.341960,-6.250382,GZ9mGq9MIUjHbkQg3fxrqA,2009,9
53.341963,-6.253383,hB36f8YnsoBfCF3gVhuFJA,2009,6
53.341967,-6.254645,9hbUd0BwQFdHqwqRUb9whw,2017,4
53.341967,-6.254673,Kzt8sdWijquCKAezyVzgOw,2010,9
53.341968,-6.256661,PGkm6-3ubYw23tV3pqR1Qg,2009,6
53.341968,-6.253431,8lvsdbxRxO-_nvYYz2vHpw,2017,4
53.341975,-6.249307,-z9oHMNHWvBOdnpvN6SS5g,2017,4
53.341976,-6.256654,qt2K8zB0nbLwjZSIolTunw,2014,6
53.341978,-6.253602,Oqg6Ln0wzDx80blNDqp_mg,2014,5
53.341981,-6.256648,lh1DGRQysQlianVLnmCUEQ,2017,4
53.341990,-6.252143,TeUOavs7YMxeCWDu_M6naA,2009,6
53.341992,-6.252026,WxFCgYSn-1j1VZ7r-_ERdA,2014,6
53.341996,-6.253557,S4edw-qtWNmwfrB_MIyFAQ,2017,4
53.341997,-6.253568,vA-Isx2SNKwxH3zMlceYTw,2009,6
53.342001,-6.252074,y2KlyOG9fHlhXuItvF9H1Q,2017,7
53.342009,-6.252052,pNHiDwqjRYsrd0hXT9ffdQ,2017,4
53.342010,-6.250506,KgOQf09CmnxN2utOaHczJg,2017,7
53.342011,-6.253621,3aX7l5EOmL8AJz1uRADgiA,2017,4
53.342011,-6.250512,ZrdD-7LeJThJE1seYrQPig,2017,4
53.342011,-6.250506,EbNB9jorp63mjofcJmoitA,2009,9
53.342012,-6.249287,b8AvHr9qaMKnjbnaJ9ciMg,2014,6
53.342014,-6.253653,nRm5xrBzsclz7dMvbsGdOg,2009,6
53.342019,-6.251960,0QEk5Foc0mKRauLibhJF2Q,2014,6
53.342023,-6.250735,PrtGuFGH3av-Q3RUEUYk4Q,2014,6
53.342023,-6.250518,X-xL1goaKEj-TiXwoAk00w,2014,5
53.342024,-6.253841,5bsX1DfptTPC4cyQss0LRg,2009,6
53.342025,-6.252014,PJDda0hI4z5ioWXX_gIghA,2017,7
53.342029,-6.250776,ZU1mW3hCWDvaD4KSufReaA,2014,5
53.342035,-6.251982,6e7kvtyiw7CX-02ElF4xIg,2017,4
53.342037,-6.252000,W3H8f65CCqpKNHECIhnJwA,2012,7
53.342039,-6.250955,jT9XaPsr3YuTLPwRSp2L3g,2017,4
53.342040,-6.250712,9lmdbyamh-Co4Eyghu6sKg,2017,7
53.342043,-6.250530,1TYXgdd5w0cSfLWbHdLUZQ,2017,4
53.342043,-6.250786,eBeXoapAisNA1JuUitvKvA,2017,7
53.342047,-6.250527,Rm6a8FlNSKCe7fAm9pTH5g,2017,7
53.342049,-6.250709,flejJYWoj56ZiQoxFJhTpw,2009,6
53.342050,-6.249252,A6VG0ATRMS3WXcM2ifHqKA,2017,4
53.342050,-6.253808,mYdI5R-M7qFEjo5pmelSqQ,2014,5
53.342051,-6.253961,DpuIHiO6ZuI54aElKehTqw,2009,6
53.342052,-6.253807,QB6NqljG2Kr4gnSV6OG9bA,2017,4
53.342052,-6.251984,OHckCRfc8nwSQ4wSrRjAWA,2009,6
53.342053,-6.253944,LwE3fqoNnSraXF2sLeDAtA,2014,5
53.342054,-6.250527,pR9XGgZ1B82CaL--WiX0Vw,2014,5
53.342055,-6.250789,VWV22UxnTKkZwbFnyXHFTg,2009,6
53.342057,-6.250716,crY3Mh5uVXYNkHG3AdFxiw,2012,7
53.342057,-6.250525,vrUya1TYW23U9psRMEajRg,2009,9
53.342058,-6.249257,brO-Wk-9Q7Koe6XScQjEwg,2014,6
53.342058,-6.251061,wOeS067ld0hvo5aheD6Ffg,2017,4
53.342059,-6.250697,wzG_WBYMWhc1kp9qy6xBZg,2014,6
53.342062,-6.254595,7mRaOyUOVFMLHjMs49GLiw,2017,4
53.342063,-6.256609,qsSvPsR_62uH51rA28pmtQ,2009,6
53.342066,-6.256604,DujZi6zOmlKOPBob0OLzfg,2017,4
53.342066,-6.256604,QTVSNbI29J42OzVJMB0Esg,2014,6
53.342069,-6.250827,bVeEbpfQm7hkpwnoKFKb_A,2012,7
53.342071,-6.249285,Twfigps_ZvGHbk-NfyXdFg,2009,6
53.342073,-6.250961,Jr5jMfmXr7CAzmBDpqBxCQ,2017,7
53.342074,-6.253220,Nurh-HsDYpqQ8yeneD48AA,2011,4
53.342077,-6.254052,g6e9JllfWi7lRLyJfWAnRA,2014,6
53.342080,-6.250911,uHVYMkwmW7AlthutUZEAEA,2012,7
53.342081,-6.253936,kbrdi_PQYtljeIy310zY0g,2017,4
53.342083,-6.254100,ErvYBLqQnyrOTHLT92P1lg,2009,6
53.342083,-6.250956,8Ea-j-M1yrXnIirhb_BcgQ,2009,6
53.342084,-6.254683,rp-B7xM6FjWh6vWZD2qIIA,2017,7
53.342084,-6.251766,R6I4CFebsHqdfBgHX30HWg,2014,6
53.342088,-6.251092,1JEp2XKytdVknWbdkril_A,2017,7
53.342090,-6.253320,Vk1mjWgu1lERaN1FjouYfw,2011,4
53.342091,-6.251065,9u5xo_ZWSO8IK6xiC9-plQ,2014,6
53.342093,-6.251765,lObLNhjm69SKdKTRD5HNhw,2009,6
53.342095,-6.251832,y9A_x7RC3jGiJqwfpDkS-A,2017,7
53.342099,-6.251253,jqjKd2NhcCmhVTCVa8jtyg,2014,6
53.342102,-6.251041,8zawuHqhZBXJOKzsY1Ga5Q,2012,7
53.342105,-6.251224,kN5sWsTLlrh46xMrzhjqug,2017,7
53.342106,-6.251073,_ehLycNj3WzIkSn8w406Sg,2009,6
53.342108,-6.254201,MY2kwtFjo1_F8tgbNbCpIA,2014,6
53.342110,-6.254068,DykkglJnFJc8K1kfWrcz9A,2017,4
53.342112,-6.251630,BAQoVoteE0c0MSo14xFn7Q,2014,6
53.342115,-6.251799,6lKY71atUC94vrDziMTxgw,2012,7
53.342116,-6.249221,WBuv0VeTb35CEO3Srxc76w,2014,6
53.342117,-6.254614,HXMurWSwF_GvDqneTCsXxw,2014,6
53.342117,-6.253444,KwirWelIbjqdBU3yAxCSCg,2011,4
53.342120,-6.254680,M4ucbFClhYbnaQcWuFOP7g,2017,7
53.342120,-6.254676,CQijy-C4LNg400E1OzLh0A,2017,7
53.342121,-6.254614,BZU6NK-FCcXRaXcg3vkgpQ,2010,9
53.342122,-6.251341,_harYr7mlQnAvI6HIH5uaw,2017,4
53.342123,-6.254674,em17_Kp7-FD8y_1GI0gvnQ,2017,7
53.342124,-6.251429,-8WE9eQn4fxb2IZ7UH3ouQ,2014,6
53.342124,-6.251346,Sb9t7qDSjzJcaiv34RJypw,2017,7
53.342130,-6.250517,LmswjwUhNUTjR9DwZxdDyA,2017,4
53.342130,-6.254198,4OKeARSxTb8B_NfCzALlQw,2009,6
53.342130,-6.249218,UqEm9m7-ZZ03zq9sszVjfA,2017,4
53.342134,-6.251701,wvaHi0_j0ucAktz31wVALw,2017,7
53.342134,-6.250506,2Lxzf50EvfvRgZUjf1NTKw,2017,7
53.342138,-6.254345,t7pQ7q11fYLK4qvgwzgNZw,2014,6
53.342139,-6.254204,_Y5aOg-wTfiIxAALa7_Fug,2017,4
53.342140,-6.251482,osMBdHcQ5ji5NH-zg2Oq6A,2017,7
53.342141,-6.251658,qoQSBRfi6zgNVfLhcPEhkQ,2017,4
53.342141,-6.251464,H86ewDbvsLkVehdhicxk0Q,2017,4
53.342142,-6.250501,Eu79q7Xnlr2U9BYPIda3qw,2009,9
53.342143,-6.251633,2_0ILiOP3hgIcUu3INbfZw,2017,7
53.342147,-6.254381,lz_vsU426BQFyIWZSKb9Ag,2009,6
53.342148,-6.253577,hd3fytTCgAnB2Ga8UaeGJQ,2011,4
53.342153,-6.251659,aXJptOT_jgeveWOCq0JcXQ,2012,7
53.342156,-6.250494,kVwDuNXoxYYQ2w1-Y8YSJQ,2014,5
53.342161,-6.252977,EQCWJl8h2wT2CcLEp5G2pA,2011,4
53.342166,-6.251435,lg00qbxu81_08QeQpOEfiA,2012,7
53.342167,-6.251616,ENwPRT01f5Mz5N9gDluf-Q,2009,6
53.342168,-6.254345,Au1JkgPJViIuR68eKHWGCQ,2017,4
53.342168,-6.254606,Z2D5N3ap2KdjKhAyzdAI3w,2009,6
53.342172,-6.254568,Mjuf6ozkVAAR8Uej0LAYMw,2017,4
53.342172,-6.249214,CTKnt04wUyRaw4etH0y5Rw,2009,6
53.342174,-6.254801,UnSmhVCgXOONzgKiKxvNsw,2017,7
53.342174,-6.254515,rk9nX70kMhmL7qS7Aa577A,2014,6
53.342176,-6.251515,aFozUTVA9iboqqcgiVNg6g,2009,6
53.342178,-6.253717,g56R95_Yc6okGXJ1gaeXVQ,2011,4
53.342181,-6.254660,CVPwXAhwyzR-_RFVaIbxzw,2010,9
53.342187,-6.254440,Hhgj77mXypra-2ma3mirJA,2014,5
53.342196,-6.254487,3EdMJR48E0irItptQpwJOg,2017,4
53.342197,-6.249188,TLInuHJIrykelLiBDHTuAg,2014,6
53.342198,-6.254472,IqBLBlh-D4Q5Jy1fhWoq7A,2009,6
53.342206,-6.253847,R8AEdA9oMyH82KOAeBJr1Q,2011,4
53.342207,-6.254603,6zyd9Toz6PxVoD3FLyxprQ,2017,4
53.342208,-6.254957,9ZYrc_PFTj0JQ5MGKJjDNg,2017,7
53.342211,-6.254747,7v_r6h_pkTVuHtFwJ1mFEg,2010,9
53.342211,-6.250461,tfgNJbFsHSDJRY8aykmc_g,2009,9
53.342214,-6.250462,GOeI1xQA1QBY2b4dRl0rCQ,2017,7
53.342214,-6.249177,IPgp82xsIIlgS8_dGn1Oug,2017,4
53.342216,-6.254723,ZSEkX-ZBHa8vWBxBTPbilQ,2009,6
53.342223,-6.251636,5lG4ZYuoA1u46nglJP_z_Q,2017,4
53.342224,-6.254760,kc2ZjD2zAK2_bkD4fSN5TA,2014,6
53.342226,-6.255113,p1SM_o6ZbMEu7htCPKZWpQ,2017,7
53.342226,-6.250518,Gd_wh-hLULN3SdK7dipYrg,2014,6
53.342227,-6.254773,hmsUAEGONhBQQmjwPtbAvg,2014,5
53.342230,-6.250512,l2M_bZFxYNbT1dcJKqUW9g,2012,7
53.342231,-6.252931,JgBs_zlBnHxP1O1KB2KTZg,2011,4
53.342236,-6.250508,Q2ze8TNpq0uLTRwPj4wubg,2017,4
53.342238,-6.253980,8rHDXLuUE5w0x_J78fYk5g,2011,4
53.342238,-6.250511,gvbpcnlZ_6A4fm4Ph1MLBg,2009,6
53.342242,-6.254874,yvJ2oL9nTHLfh7m9jmJotQ,2010,9
53.342242,-6.249167,WfPQz6rfJhw3da0NDivnbg,2009,6
53.342245,-6.254740,cWxNJ2A9tU7vrPnXG1TfSA,2017,4
53.342245,-6.254879,0fAyO6IJALkIPlKNgwxv6A,2009,6
53.342259,-6.254939,yry2WVoMTXvtur5ZrRMCoQ,2014,6
53.342261,-6.255269,g88AErq-VDiNihaSr93CDg,2017,7
53.342275,-6.254884,V89nNoPANjCncVEchuf2ew,2017,4
53.342279,-6.255018,EBlBbYHMzIbV6oyjkGn83w,2014,5
53.342282,-6.255064,qvN8kPPHJ8A4mk4UIRtLpA,2010,9
53.342282,-6.249124,YWO791rWKydLJnG-39CFew,2014,6
53.342291,-6.249121,inFkrG4eQrF_lfeeUqPcqQ,2017,4
53.342294,-6.255086,ie43ypdvtzIwViF48_rjqA,2014,6
53.342296,-6.255432,_lUuJwmf1E-1g80IZ9v5gw,2017,7
53.342305,-6.254282,_Uyuin6dZLOvNRlh4nyD4A,2011,4
53.342307,-6.255037,G6qie755Cac87S3N1q7Udg,2017,4
53.342310,-6.249117,8beL4N2zPri_xeOFcMKZ5Q,2009,6
53.342311,-6.250408,H3w9L7ft_wpUUcFgpkmAkg,2017,7
53.342312,-6.255210,TbcLABv5QBvT18ZYBUAWgA,2010,9
53.342313,-6.250460,2k1-TCB046LfVIFW-sSYaA,2014,6
53.342314,-6.251589,kHlrZ5g6UJCwTHtU-X7xeQ,2017,4
53.342315,-6.251543,5wzBhpMJALGyCBCp12hIgA,2011,4
53.342316,-6.255050,sh0o6z2K2lV_dED4n5av2w,2009,6
53.342319,-6.255559,XzIzv7AFlpUKTH-og4fIfw,2017,7
53.342319,-6.255206,tIuf3OL2qaMBX2EsAbGeFA,2014,6
53.342330,-6.256466,y4aqJocroTK38iutr-dfzQ,2009,6
53.342331,-6.256469,WMdK8cyQzTDb9h06XiEExA,2017,4
53.342332,-6.250389,mi2LBpemVBo_OHa9lFapIA,2009,9
53.342332,-6.250445,RPwUmYQCvrDK6KOebKPv_w,2017,4
53.342333,-6.255129,lcZ00bdgLVcp7K6YDfjkEQ,2009,6
53.342333,-6.250447,rQg_kbdAFWVbcY9xAs2vVA,2009,6
53.342334,-6.254409,imA0iNkuNU4J8Q-9Pj6bAw,2011,4
53.342337,-6.252871,5k3l5IIP5jx2w3lA8_8SeQ,2011,4
53.342338,-6.256461,eEwrxquNyvInhJo2SD8wIw,2014,6
53.342338,-6.255183,q41UApAesVlbjylxOmyr1Q,2017,4
53.342343,-6.255695,mZwNC3P-aFsEazeOHWFurw,2017,7
53.342346,-6.250436,XxxoY9sa1EL_hCUyqc2kGw,2012,7
53.342353,-6.252929,2OrMrQH5uYUptMvOHIn4Sw,2011,4
53.342356,-6.255422,Kr8AFf90EjO6vatK8Dh63g,2010,9
53.342357,-6.255743,OwFWrIP7-QWmv3ARpahpJA,2017,7
53.342360,-6.256447,Pvp0OOBDqWx7GJ5khscVGA,2017,4
53.342367,-6.254545,6nLDeA9RxkGEzVvfH3vN5Q,2011,4
53.342368,-6.256448,lUHJTaHnIZLtJXIowC5dpQ,2014,6
53.342369,-6.251570,qQeWiAvKMVXJvhzIQePjFA,2017,4
53.342369,-6.255478,-MOtV3yrlcvOzf0-CojJuA,2010,9
53.342373,-6.250364,bJFTJpmM_uiqBZQzJ8E2Fg,2009,9
53.342373,-6.249063,CoGqLQiAa1_bTFcbhlnfZw,2017,4
53.342375,-6.255354,qdcsp-1xE2-2hn-a2fdK_A,2017,4
53.342376,-6.255486,nS_BszgvGvw8Nv3D8NqB3Q,2014,6
53.342379,-6.249068,QP2lKxs0ptRQVklvOhFwcg,2009,6
53.342380,-6.255349,aJeWg_LQVY8cCltdR2VjaQ,2014,5
53.342381,-6.249051,vjAZ7i0jyJRf5ZuijdFHTQ,2014,6
53.342388,-6.256434,GfkThCYU2u9aoVAmKS-GVw,2009,6
53.342390,-6.250362,g2I1LP2-ATePMHDRMMHPmg,2017,7
53.342392,-6.250365,sEeg_IFilaKtsdvFXcuSvw,2017,4
53.342394,-6.255873,8nqZ5wxZQBpGVsHTK_klMQ,2017,7
53.342394,-6.250410,TaYNFsAiAuBRZJYnCQSJRQ,2014,6
53.342398,-6.254680,Kwkd4r3Uc4UhasW9wzZulA,2011,4
53.342398,-6.255470,LI3P5MRdELg9XZHuZ2b1uA,2017,4
53.342399,-6.255440,7rjaWtb6eKUajwbB9J4t3g,2009,6
53.342401,-6.250401,o2HR8hrA02ny2vyTqZ7TJA,2012,7
53.342404,-6.255624,WplOyhqDo3E4gvsK0i01xQ,2009,6
53.342405,-6.250402,fMsYLeL58ZOrwAClaJRvsA,2009,6
53.342405,-6.255638,-9DpG-TKRVYCJDj0rRTM2A,2010,9
53.342408,-6.255627,1hCuM_M9cFBHJOCkzXle3g,2014,6
53.342411,-6.255654,eBGL9PNQKMk637Sukf7vQA,2014,6
53.342414,-6.255682,gVyQgv_njHn5dOHzQn43KA,2010,9
53.342419,-6.255693,UQQKNbS9m-Yg83kz6JHQdw,2009,6
53.342419,-6.255998,87pmAuT-b9SnTIjrftaY9A,2017,7
53.342419,-6.252842,GmTpHyefTfxrdfkcGqOP9w,2011,4
53.342425,-6.251457,1tY4nj4HZFVSbCo65d44ig,2011,4
53.342426,-6.255610,wkQd3RqpxViRPTavpVNkeg,2017,4
53.342429,-6.254822,DZlJdir8542DAQRGwbHTFQ,2011,4
53.342437,-6.256407,qIWV7GGVZcwn0fvhpTrcfg,2009,6
53.342439,-6.255670,FaUV7aUE81bnc60Hx-wp5w,2017,4
53.342440,-6.249009,BJS6dyvBb02M1LG4WEHKoA,2014,6
53.342445,-6.255818,Wn_E8dY3obhk0VSnMx7InQ,2009,6
53.342446,-6.255835,dC2xV3Zm8VYj7wE96BNQKQ,2010,9
53.342447,-6.256402,o9mjVysXLIsYSOmIHg3f7g,2017,4
53.342450,-6.255830,c7ZK_s1gPypcMZpBZltiZQ,2014,6
53.342450,-6.249011,K4C3hEMvfMRyokYcW1FIhg,2009,6
53.342452,-6.256398,qdFKuhmituXSUjrQhtYu1Q,2014,6
53.342453,-6.256137,f9qNL2BEEbdKpX0fTSdHrg,2017,7
53.342454,-6.250313,WsNVb5LB70q4YCUfYMuGxg,2009,9
53.342455,-6.249004,RomPiuJOy4CpmzzCGbUnZw,2017,4
53.342458,-6.254958,RuoKNGu_l3U_IyWFCsY72Q,2011,4
53.342464,-6.255917,vAKML-KdcvQGIcUZqkk0KQ,2010,9
53.342466,-6.255802,y4j4YiIfPMgZtQZH2_4xpg,2017,4
53.342470,-6.250315,sOBEcnCRbiRCgd1bORHaaQ,2017,7
53.342473,-6.255939,Ns44sqIGtNvEAK7QXZYTUg,2009,6
53.342477,-6.255953,Lyldu5oA0LwANoKuQEUT2w,2014,6
53.342481,-6.250361,yhS37SQhgMABWUYslyckyA,2017,4
53.342481,-6.250356,PmnJHGG7heFMAYQtDcYExw,2014,6
53.342484,-6.256273,bB-IzeWeUtBGNZO_vOyiNg,2017,7
53.342495,-6.256310,ESBYpV9lVsPIdyAE9inwvg,2017,7
53.342495,-6.255939,2WHNen6r2M3CCEUDb5Fh1Q,2017,4
53.342498,-6.252817,uoLMmTlfAqzcU2jRaXxZTA,2011,4
53.342498,-6.251458,nq5doRnBVhsVy4MM1R2tCg,2011,4
53.342505,-6.250338,8cY4XocCAC-pbPOKpo_Y-A,2012,7
53.342506,-6.256085,ndxN5bcql_I25wrOUQZi_Q,2014,6
53.342508,-6.256113,Hj3JY_jVcg6Kwt30ITna0w,2010,9
53.342512,-6.256355,M5Pr7Di2xrIdqAQK03yFIQ,2017,4
53.342513,-6.251337,0D5UdA2l62guIbSmhEY6Vg,2011,4
53.342515,-6.256056,tdgBLyTMpeTM9gm5y7I7TQ,2009,6
53.342515,-6.256348,rpMyCiFNT1v6wxNHnmxkpQ,2014,6
53.342518,-6.256348,-r0aQp95S0ZdDBinFpX3dg,2009,6
53.342521,-6.255213,ZvQuVwitCOFtmfOW8pBPlg,2011,4
53.342524,-6.256310,gEQbF6eAekExxQzOAnfTbw,2014,5
53.342525,-6.251588,VBbztvPj37y3xI_RA0MwYg,2011,4
53.342526,-6.256078,ndHikChkvKSVuTTvb3sVQw,2017,4
53.342529,-6.256207,FUUnSeQfNXxy4yJtPxLYlw,2014,6
53.342530,-6.256209,Jt0LBa07qATGRBQTfG3DEQ,2010,9
53.342535,-6.256072,FmUb2OFRCmFIBxaNPbvf_Q,2014,5
53.342535,-6.248936,1yVj9NMYkOvhCyyMzdY2lg,2014,6
53.342538,-6.250262,K_FVF8H7fSaOM1bh84Q-FA,2009,9
53.342540,-6.256464,fjiN3p0rAHZDedzMMocpQw,2017,7
53.342541,-6.248930,92itx8uprQPYcJl-DYyYfw,2017,4
53.342542,-6.251709,G5UGjLrcD-Z5XxbCad36ww,2011,4
53.342546,-6.248945,Am1oiPSSajB2g8snPAaKAg,2009,6
53.342548,-6.255373,5FhwOxdXcsBMjNR9rCmijg,2011,4
53.342548,-6.250267,dhyg6IF34Q9HnIsLpanblQ,2017,7
53.342550,-6.251832,k7iyh06-lxiCnjuv5N3XZg,2017,4
53.342554,-6.250308,_VkKzw3tDlyl7r0Ogf4Zsg,2012,7
53.342556,-6.251852,y_DtWVOIq45hdxr5lK10Yw,2011,4
53.342558,-6.256218,490jaTZ0ZUveROu_ZDSMDw,2017,4
53.342560,-6.252796,GwxdEPh_A8fZ8lMkyUOlag,2011,4
53.342560,-6.251992,nen595S996at3R88LFI0MA,2017,4
53.342563,-6.256203,JSR0g-WTsJVwz9H1sWXw4w,2009,6
53.342566,-6.256214,PSmPmkOBNRPNSEVpqH_cpg,2014,5
53.342569,-6.251984,YBHpIjFlmc8uMgJX5tQAHw,2011,4
53.342573,-6.250301,oPIdmHRRFqTKWGYPgHBTCg,2014,6
53.342574,-6.256292,OiD2i6JstA__L18CXOEuMA,2017,4
53.342574,-6.255507,-aqC1p53InZf0YqWbYo1Sw,2011,4
53.342575,-6.250250,ovDWYwWCcqeXAmTDJRmJwg,2017,4
53.342576,-6.256603,3g8XU6QE5CFz1rBakDYE_A,2017,7
53.342577,-6.252086,dakrO823JYFpNL92yWopsQ,2011,4
53.342579,-6.252152,wHhdWDDVHVE56nlz137KVA,2017,4
53.342581,-6.256426,LbKVn68cwXqDB4E95GV15A,2010,9
53.342582,-6.256417,NYELbOG0zWHUSP4syZwnEw,2009,6
53.342582,-6.256428,4y5CUpJJG_ZHA2BO5BIqZQ,2014,6
53.342583,-6.248890,kCHePe871ZNfLZiVynUkNQ,2017,4
53.342584,-6.248897,SDtOdZ410gf_sBwH61PAig,2014,6
53.342586,-6.251303,A9nWz3_5wB38qm4bUTbosA,2011,4
53.342590,-6.250291,WM_mUqXnPnC8VlMriqcrrg,2009,6
53.342592,-6.252221,D4XG7mbKIrrQp-CRD0BbrA,2011,4
53.342596,-6.252305,HmYJzux9aGkaK6i4C4Oafw,2017,4
53.342605,-6.252356,zjaYvouRvW__3sNlOoUPMw,2011,4
53.342607,-6.248902,dTXY9AGdjrGbe34txYfDsQ,2009,6
53.342608,-6.256445,j2Pw7QurtmIcx-LLmLg13w,2017,4
53.342611,-6.256730,iSFX_QUuUn36nGAbTEvKdg,2017,7
53.342613,-6.252512,1T4i9bgq055KXcQcIlKoCQ,2017,4
53.342618,-6.252578,6EIE8nc55p-HJVJbvsv8Kw,2017,4
53.342618,-6.252470,FWitNVL-2wE6Fw31_IazWg,2011,4
53.342620,-6.256575,iYuRepJV_2_1xxRxLRBqpA,2009,6
53.342623,-6.256595,3K_-MStnM9r2LkqLCMS9sA,2010,9
53.342624,-6.250221,l4rLGpHsGQ21FSputsm_Og,2017,7
53.342628,-6.250268,tsVzKJ49lMcJNgAG2VeqiA,2009,6
53.342635,-6.252605,_LrCapK6KpnRGQmUNRThWQ,2011,4
53.342636,-6.252771,pdx3K-v0oi74tkuqLwYV2Q,2011,4
53.342641,-6.250262,iuz5zafEo1bF3g77cyBSug,2017,4
53.342642,-6.256601,U_yj-DOvKR2U7bdBkknhKQ,2017,4
53.342642,-6.251265,9LT4PHoDQGDJVbqqcfFJKQ,2011,4
53.342645,-6.256577,c7OQ7Xs153QA3-0Io7t82w,2014,5
53.342649,-6.256887,7jfVnURfreJiwXdIFAnUkg,2017,7
53.342653,-6.250247,x8F9bz_yJO8X4lNhxZZVYw,2012,7
53.342653,-6.256739,qqGxSPC8L5Js54KLRe6CRQ,2009,6
53.342654,-6.250192,p2A3r6r8CrQfvvu9n6mXvQ,2009,9
53.342655,-6.255758,zbx-AswWaWhBpavlm-K2Qw,2011,4
53.342656,-6.250249,rrsr77w_S_lQTIgWAS9miQ,2014,6
53.342658,-6.252709,4-VPrsm4L4Q7eHhWH-69zg,2017,4
53.342659,-6.248587,C_uPYEJgxDAEVoL4bgmwyg,2014,6
53.342660,-6.256735,AXjlpq5atkYk4KGBpNKabg,2010,9
53.342662,-6.250183,uEk2apQmq1uFYUw7cosxaA,2014,5
53.342664,-6.248838,HxyeDr_btStij0CcGRqDCA,2009,6
53.342664,-6.248812,YyqnTU_LiOZ0LWr3mL0I9Q,2017,4
53.342669,-6.248565,etwvnoQ2a9GIgVticsNc4A,2009,6
53.342671,-6.256822,isQfLu9p5KHHnEgSJeJhzg,2009,6
53.342672,-6.256735,NXzw0GlV3OWC2X7hS1q85w,2017,4
53.342681,-6.256735,q1kOPOuu8Gh1zk4TEVN1zw,2014,5
